-0.15684185606060597,0.2787878787878786
-0.2515388257575757,0.458712121212121
-0.5198469065656566,0.5218434343434342
-0.6776751893939394,0.4239898989898989
-0.7502761994949494,0.22512626262626245
-0.7692155934343434,0.0010101010101009056
-0.7471196338383836,-0.22310606060606064
-0.6334832702020203,-0.4661616161616162
-0.34939236111111116,-0.5924242424242425
-0.1694681186868685,-0.5008838383838385
-0.10633680555555536,-0.29255050505050506
0.6733349116161618,0.3797979797979796
0.6070470328282829,0.49343434343434334
0.30401672979797967,0.5849747474747473
0.12409248737373746,0.4397727272727272
0.10515309343434343,0.13674242424242422
0.13671875,-0.1252525252525254
0.1966934974747474,-0.4030303030303032
0.25035511363636376,-0.532449494949495
0.45237531565656575,-0.570328282828283
0.5975773358585861,-0.5292929292929294
0.670178345959596,-0.33358585858585865
0.6859611742424243,-0.16313131313131324
0.7554056186868685,-0.31780303030303036
0.7838147095959598,-0.4914141414141415
0.4839409722222223,-0.12209595959595965
0.6543955176767677,-0.0842171717171718
0.8280066287878789,-0.0589646464646465
-0.5040640782828283,-0.5450757575757577
-0.6997711489898988,-0.3777777777777779
-0.7565893308080809,0.12411616161616146
-0.3841145833333335,0.4997474747474746
-0.7155539772727271,0.3229797979797979
-0.7565893308080809,-0.11262626262626263
0.11146622474747492,0.25037878787878776
0.13356218434343425,0.004166666666666652
0.14934501262626254,-0.2862373737373738
0.1966934974747474,0.4902777777777776
0.4713147095959598,0.5565656565656565
0.357678345959596,-0.5734848484848486
0.7490924873737375,-0.0842171717171718
0.5660116792929295,-0.09684343434343456
